"yyyy" "mm" "dd" "Duparquet" "Canpiapiscau" "Fermont" "Goose_Bay"
"451" 1952 3 27 -21.42 -26.56 -23.13 -18.54
"452" 1952 3 28 -21.44 -26.46 -23.1 -18.52
"453" 1952 3 29 -21.44 -26.39 -23.08 -18.52
"454" 1952 3 30 -21.44 -26.42 -23.11 -18.49
"455" 1952 3 31 -21.42 -26.42 -23.11 -18.46
"456" 1952 4 1 -6.57 NA NA -18.77
"457" 1952 4 2 -8.62 -19.89 -21.86 -20.28
"458" 1952 4 3 -9.77 -19 -18.28 -19.1
"459" 1952 4 4 -10.64 -18.31 -20.07 -18.99
"460" 1952 4 5 -10.68 -18.33 -20.33 -19.02
"461" 1952 4 6 -12.26 -18.38 -20.77 -18.96
"462" 1952 4 7 -15.09 -19.24 -22.29 -19.41
"463" 1952 4 8 -15.2 -19.3 -22.33 -19.49
"464" 1952 4 9 -15.2 -19.28 -22.32 -19.48
"465" 1952 4 10 -15.36 -20.69 -22.05 -19.48
"466" 1952 4 11 -16.25 -23.77 -21.12 -19.35
"467" 1952 4 12 -16.3 -24.75 -22.27 -19.26
"468" 1952 4 13 -16.3 -25.04 -22.56 -19.06
"469" 1952 4 14 -16.57 -25 -22.53 -18.94
"470" 1952 4 15 -16.7 -25 -22.5 -19.03
"471" 1952 4 16 -16.73 -25.01 -22.55 -19.18
"472" 1952 4 17 -16.74 -25.03 -22.62 -19.13
"473" 1952 4 18 -16.75 -25.04 -22.64 -19.16
"474" 1952 4 19 -16.69 -25.11 -22.69 -19.18
"475" 1952 4 20 -16.64 -24.92 -22.46 -19.13
"476" 1952 4 21 -16.67 -24.75 -22.38 -19.17
"477" 1952 4 22 -16.36 -24.64 -22.39 -19.33
"478" 1952 4 23 -15.99 -25.04 -22.6 -19.34
"479" 1952 4 24 -16.03 -25.03 -22.64 -19.46
"480" 1952 4 25 -16.02 -25.05 -22.67 -19.49
"481" 1952 4 26 -16.01 -25.07 -22.67 -19.53
"482" 1952 4 27 -16.02 -25.09 -22.67 -19.54
"483" 1952 4 28 -16.02 -25.08 -22.66 -19.56
"484" 1952 4 29 -16.02 -25.07 -22.63 -19.53
"485" 1952 4 30 -16.01 -25.07 -22.63 -19.53
"486" 1952 5 1 -20.64 -26.88 -23.17 -18.18
"487" 1952 5 2 -19.28 -24.12 -21.39 -17.35
"488" 1952 5 3 -19.35 -23.63 -22.28 -17.41
"489" 1952 5 4 -19.31 -23.33 -22.16 -17.26
"490" 1952 5 5 -18.73 -22.9 -21.61 -16.79
"491" 1952 5 6 -14.44 -22.74 -21.56 -16.74
"492" 1952 5 7 -12.44 -22.73 -21.53 -15.06
"493" 1952 5 8 -12.51 -22.75 -21.18 -13.23
"494" 1952 5 9 -12.54 -23.47 -20.96 -12.34
"495" 1952 5 10 -12.61 -23.3 -20.06 -11.58
"496" 1952 5 11 -12.83 -22.92 -19.62 -11.44
"497" 1952 5 12 -13.04 -22.77 -19.45 -11.43
"498" 1952 5 13 -15.87 -22.46 -19.15 -11.43
"499" 1952 5 14 -17.61 -22.07 -18.52 -11.42
"500" 1952 5 15 -17.66 -21.61 -18.11 -11.41
"501" 1952 5 16 -17.53 -21.53 -17.98 -11.4
"502" 1952 5 17 -17.46 -21.52 -17.95 -11.41
"503" 1952 5 18 -17.33 -21.51 -17.95 -11.41
"504" 1952 5 19 -17.26 -21.51 -17.96 -11.42
"505" 1952 5 20 -17.2 -21.49 -17.96 -11.42
"506" 1952 5 21 -17.13 -21.37 -17.95 -11.42
"507" 1952 5 22 -17.01 -21.32 -17.94 -11.43
"508" 1952 5 23 -16.99 -21.29 -17.93 -11.43
"509" 1952 5 24 -16.99 -21.16 -17.91 -11.44
"510" 1952 5 25 -16.59 -21.07 -17.88 -11.45
"511" 1952 5 26 -15.69 -20.99 -17.83 -11.46
"512" 1952 5 27 -15.65 -21.23 -18.56 -11.48
"513" 1952 5 28 -15.59 -21.72 -18.84 -11.51
"514" 1952 5 29 -15.39 -21.65 -18.84 -11.51
"515" 1952 5 30 -15.8 -21.27 -18.71 -11.39
"516" 1952 5 31 -15.77 -20.94 -18.66 -11.23
"517" 1952 6 1 -7.75 -19.36 -14.88 -8.98
"518" 1952 6 2 -8.08 -14.31 -13.64 -9.97
"519" 1952 6 3 -9.31 -16.31 -15.67 -10.63
"520" 1952 6 4 -9.27 -16.1 -15.24 -11.05
"521" 1952 6 5 -9.46 -16.28 -15.15 -10.17
"522" 1952 6 6 -9.63 -16.41 -15.2 -10.26
"523" 1952 6 7 -9.74 -16.54 -15.49 -8.79
"524" 1952 6 8 -10.11 -16.68 -15.64 -7.72
"525" 1952 6 9 -10.03 -16.79 -15.7 -8.74
"526" 1952 6 10 -10.91 -17.35 -15.84 -9.09
"527" 1952 6 11 -11.92 -17.66 -16.59 -9.49
"528" 1952 6 12 -12.24 -17.67 -16.8 -9.61
"529" 1952 6 13 -12.25 -17.72 -16.97 -9.63
"530" 1952 6 14 -12.24 -17.75 -16.98 -9.78
"531" 1952 6 15 -12.13 -17.72 -16.4 -10.15
"532" 1952 6 16 -12.14 -17.83 -16.42 -10.33
"533" 1952 6 17 -11.76 -17.83 -16.42 -10.68
"534" 1952 6 18 -11.67 -17.7 -16.17 -10.74
"535" 1952 6 19 -11.91 -17.46 -15.82 -10.66
"536" 1952 6 20 -12.06 -17.26 -15.77 -10.74
"537" 1952 6 21 -12.12 -17.31 -15.84 -11.1
"538" 1952 6 22 -12.13 -17.33 -15.9 -11.15
"539" 1952 6 23 -12.13 -17.35 -15.98 -11.27
"540" 1952 6 24 -12.06 -17.38 -15.91 -11.42
"541" 1952 6 25 -11.86 -17.51 -15.96 -11.52
"542" 1952 6 26 -11.81 -17.55 -15.98 -11.61
"543" 1952 6 27 -11.82 -17.65 -16.04 -11.64
"544" 1952 6 28 -11.83 -17.74 -16.07 -11.69
"545" 1952 6 29 -11.91 -17.72 -16.09 -12.09
"546" 1952 6 30 -11.96 -17.75 -16.1 -12.74
"547" 1952 7 1 NA -19.41 -22.06 -19.56
"548" 1952 7 2 -10.86 -12.64 -12.56 -18.72
"549" 1952 7 3 -8.9 -14.31 -12.16 -15.47
"550" 1952 7 4 -8.95 -14.43 -12.96 -15.52
"551" 1952 7 5 -9.42 -14.34 -13.27 -13.6
"552" 1952 7 6 -9.43 -16.01 -15.4 -13.76
"553" 1952 7 7 -9.44 -16.07 -15.47 -14.32
"554" 1952 7 8 -9.21 -15.79 -15.45 -14.32
"555" 1952 7 9 -8.23 -15.04 -15.37 -14.32
"556" 1952 7 10 -8.35 -14.82 -15.34 -14.32
"557" 1952 7 11 -8.41 -14.79 -15.16 -14.31
"558" 1952 7 12 -8.63 -14.52 -14.08 -13.42
"559" 1952 7 13 -8.72 -14.38 -13.87 -11.85
"560" 1952 7 14 -8.74 -14.52 -13.98 -11.76
"561" 1952 7 15 -8.87 -14.71 -14.11 -11.73
"562" 1952 7 16 -8.97 -14.73 -14.27 -11.24
"563" 1952 7 17 -9.01 -14.74 -14.29 -11.37
"564" 1952 7 18 -9.01 -14.73 -14.13 -11.48
"565" 1952 7 19 -8.98 -14.9 -14.09 -11.72
"566" 1952 7 20 -9.02 -14.94 -14.18 -11.85
"567" 1952 7 21 -9.03 -14.99 -14.34 -11.89
"568" 1952 7 22 -9.06 -15.05 -14.36 -11.91
"569" 1952 7 23 -9.09 -15.06 -14.37 -11.94
"570" 1952 7 24 -9.64 -14.8 -14.13 -11.9
"571" 1952 7 25 -9.73 -14.98 -14.51 -11.74
"572" 1952 7 26 -9.77 -15.02 -14.57 -11.82
"573" 1952 7 27 -9.81 -15.08 -14.6 -11.86
"574" 1952 7 28 -9.87 -15.08 -14.61 -11.91
"575" 1952 7 29 -10.49 -15.22 -14.75 -11.83
"576" 1952 7 30 -10.52 -15.4 -14.89 -11.69
"577" 1952 7 31 -10.62 -15.4 -14.86 -11.74
"578" 1952 8 1 -16.73 -18.44 -16.47 -13.27
"579" 1952 8 2 -16.29 -20.15 -18.5 -13.23
"580" 1952 8 3 -16.59 -21.04 -19 -13.03
"581" 1952 8 4 -16.95 -20.94 -18.89 -12.6
"582" 1952 8 5 -16.36 -20.79 -18.3 -13.14
"583" 1952 8 6 -16.34 -22.24 -16.79 -12.11
"584" 1952 8 7 -16.23 -23.23 -17.2 -11.18
"585" 1952 8 8 -16.23 -23.05 -17.26 -11.49
"586" 1952 8 9 -16.13 -22.87 -17.36 -11.87
"587" 1952 8 10 -14.85 -21.66 -17.2 -11.95
"588" 1952 8 11 -14 -19.53 -16.37 -11.93
"589" 1952 8 12 -14.02 -17.91 -15.94 -11.72
"590" 1952 8 13 -14.05 -17.91 -16.05 -11.76
"591" 1952 8 14 -14.06 -18.01 -16.11 -11.74
"592" 1952 8 15 -14.08 -18.06 -16.16 -11.83
"593" 1952 8 16 -14.06 -18.1 -16.19 -11.98
"594" 1952 8 17 -14.07 -18.08 -16.19 -11.89
"595" 1952 8 18 -14.15 -18.08 -16.2 -11.19
"596" 1952 8 19 -14.48 -18.1 -16.23 -10.8
"597" 1952 8 20 -14.61 -18.25 -16.45 -11.05
"598" 1952 8 21 -14.46 -18.33 -16.56 -11.08
"599" 1952 8 22 -14.49 -18.18 -16.41 -11.1
"600" 1952 8 23 -14.52 -18.82 -16.99 -10.91
"601" 1952 8 24 -14.52 -19.42 -18.12 -10.48
"602" 1952 8 25 -14.52 -19.41 -18.29 -10.55
"603" 1952 8 26 -14.5 -19.4 -18.28 -10.64
"604" 1952 8 27 -14.5 -19.32 -18.21 -10.66
"605" 1952 8 28 -14.49 -18.87 -17.88 -10.65
"606" 1952 8 29 -13.94 -18.66 -17.04 -10.98
"607" 1952 8 30 -13.82 -18.65 -16.98 -11.1
"608" 1952 8 31 -13.69 -18.64 -16.98 -11.11
"609" 1952 9 1 -8.01 -10.88 -9.9 -12.01
"610" 1952 9 2 -8.34 -10.12 -9.28 -8.98
"611" 1952 9 3 -9.48 -10.01 -10.49 -9.14
"612" 1952 9 4 -10.72 -14.38 -14.3 -7.97
"613" 1952 9 5 -12 -15.34 -14.8 -9.64
"614" 1952 9 6 -13.65 -15.22 -14.84 -10.32
"615" 1952 9 7 -13.8 -15.3 -14.92 -10.72
"616" 1952 9 8 -13.77 -15.38 -15.04 -11.03
"617" 1952 9 9 -13.66 -15.32 -14.74 -11.27
"618" 1952 9 10 -13.57 -15.34 -14.64 -11.32
"619" 1952 9 11 -13.4 -15.47 -14.99 -11.46
"620" 1952 9 12 -13.37 -15.48 -14.97 -12.63
"621" 1952 9 13 -13.29 -15.5 -14.97 -12.88
"622" 1952 9 14 -13.24 -15.53 -15 -12.91
"623" 1952 9 15 -11.92 -15.54 -15 -12.72
"624" 1952 9 16 -11.53 -15.54 -15 -12.58
"625" 1952 9 17 -12.59 -15.55 -15.62 -13.08
"626" 1952 9 18 -12.93 -15.56 -16.37 -13.14
"627" 1952 9 19 -12.9 -15.31 -15.93 -13.14
"628" 1952 9 20 -13.02 -15.03 -15.6 -12.41
"629" 1952 9 21 -13.04 -15.06 -15.75 -12.07
"630" 1952 9 22 -13.09 -15.07 -15.84 -12.26
"631" 1952 9 23 -13.19 -15.1 -15.9 -12.91
"632" 1952 9 24 -13.32 -15.13 -15.97 -12.97
"633" 1952 9 25 -13.35 -15.26 -16.08 -13.04
"634" 1952 9 26 -13.56 -16.96 -16.32 -13.12
"635" 1952 9 27 -13.66 -18.11 -16.89 -12.94
"636" 1952 9 28 -13.63 -18.16 -16.95 -13.28
"637" 1952 9 29 -13.61 -18.2 -16.93 -13.29
"638" 1952 9 30 -13.59 -18.2 -16.94 -13.09
"639" 1952 10 1 -12.4 -15.55 -14.85 -11.54
"640" 1952 10 2 -16.77 -14.9 -13.51 -10.63
"641" 1952 10 3 -19.21 -14.6 -11.99 -10.07
"642" 1952 10 4 -18.88 -16.33 -11.89 -7.06
"643" 1952 10 5 -18.31 -17.17 -12.77 -6.93
"644" 1952 10 6 -18.26 -17.18 -12.79 -7.18
"645" 1952 10 7 -18.25 -17.19 -12.8 -7.48
"646" 1952 10 8 -18.12 -17.22 -12.87 -7.54
"647" 1952 10 9 -18.04 -17.34 -13.17 -7.83
"648" 1952 10 10 -17.96 -17.56 -13.77 -8.25
"649" 1952 10 11 -17.86 -17.65 -14.02 -8.63
"650" 1952 10 12 -17.73 -17.87 -14.39 -9.09
"651" 1952 10 13 -17.24 -17.93 -14.61 -9.22
"652" 1952 10 14 -17.37 -17.97 -14.98 -9.79
"653" 1952 10 15 -17.51 -17.99 -15.02 -10.07
"654" 1952 10 16 -17.63 -18.2 -15.59 -10.68
"655" 1952 10 17 -17.75 -18.88 -16.19 -11.79
"656" 1952 10 18 -17.88 -19.23 -16.63 -11.96
"657" 1952 10 19 -18.72 -19.3 -16.74 -12.03
"658" 1952 10 20 -18.71 -19.37 -16.81 -12.08
"659" 1952 10 21 -19 -19.37 -16.87 -12.21
"660" 1952 10 22 -19.16 -19.34 -16.83 -12.25
"661" 1952 10 23 -19.09 -19.33 -17.13 -12.27
"662" 1952 10 24 -18.96 -19.34 -17.6 -12.57
"663" 1952 10 25 -18.71 -19.33 -17.68 -12.86
"664" 1952 10 26 -18.67 -19.36 -17.72 -13.07
"665" 1952 10 27 -18.55 -19.68 -17.88 -13.23
"666" 1952 10 28 -18.52 -19.67 -17.79 -13.37
"667" 1952 10 29 -18.64 -19.69 -17.83 -13.26
"668" 1952 10 30 -18.64 -19.67 -17.87 -13.8
"669" 1952 10 31 -18.66 -19.57 -17.89 -14
"670" 1952 11 1 -17.73 -12.23 -14.9 -18.14
"671" 1952 11 2 -16.01 -25.81 -21.78 -23.55
"672" 1952 11 3 -17.19 -28.26 -24.44 -23.83
"673" 1952 11 4 -17.63 -27.53 -24.89 -20.7
"674" 1952 11 5 -17.75 -26.73 -24.81 -22.65
"675" 1952 11 6 -18.38 -26.49 -24.86 -22.77
"676" 1952 11 7 -19.75 -26.61 -24.93 -23.04
"677" 1952 11 8 -19.69 -28.61 -25.1 -22.99
"678" 1952 11 9 -19.63 -28.59 -25.09 -22.98
"679" 1952 11 10 -19.69 -28.4 -25.01 -22.99
"680" 1952 11 11 -19.9 -28.3 -25 -22.97
"681" 1952 11 12 -20.44 -28.55 -25.62 -22.95
"682" 1952 11 13 -20.48 -28.29 -25.52 -23.01
"683" 1952 11 14 -20.44 -27.85 -25.35 -23.17
"684" 1952 11 15 -20.25 -27.76 -25.31 -22.87
"685" 1952 11 16 -20.11 -27.67 -25.27 -22.59
"686" 1952 11 17 -20.1 -27.47 -25.28 -22.44
"687" 1952 11 18 -19.86 -27.17 -25.27 -22.39
"688" 1952 11 19 -17.4 -27.09 -25.21 -22.33
"689" 1952 11 20 -15.46 -27.07 -25.18 -21.81
"690" 1952 11 21 -15.25 -26.58 -24.71 -21.43
"691" 1952 11 22 -15.22 -24.98 -22.48 -21.28
"692" 1952 11 23 -14.81 -24.13 -21.48 -21.2
"693" 1952 11 24 -14.7 -23.45 -20.77 -21.13
"694" 1952 11 25 -14.78 -23.13 -20.44 -20.86
"695" 1952 11 26 -14.85 -22.93 -20.43 -20.77
"696" 1952 11 27 -14.6 -21.57 -19.32 -20.75
"697" 1952 11 28 -14.97 -21.26 -19.33 -20.61
"698" 1952 11 29 -15.04 -21.74 -19.97 -20.54
"699" 1952 11 30 -15.21 -21.83 -20.05 -20.56
"700" 1952 12 1 -31.77 -15.43 -18.67 -24.72
"701" 1952 12 2 -23.15 -20.25 -23.85 -21.61
"702" 1952 12 3 -21.25 -20.59 -23.26 -20.91
"703" 1952 12 4 -20.49 -19.51 -22.55 -19.78
"704" 1952 12 5 -20.98 -19.36 -22.36 -16.06
"705" 1952 12 6 -22.63 -19.99 -23.66 -15.39
"706" 1952 12 7 -22.57 -20.54 -25.08 -14.04
"707" 1952 12 8 -22.49 -20.67 -24.63 -12.92
"708" 1952 12 9 -21.82 -20.84 -24.48 -12.63
"709" 1952 12 10 -20.34 -20.27 -22.1 -12.72
"710" 1952 12 11 -18.11 -18.49 -18.7 -12.53
"711" 1952 12 12 -17.97 -17.16 -16.9 -12.26
"712" 1952 12 13 -18.83 -17.26 -16.64 -12.28
"713" 1952 12 14 -20.01 -17.96 -16.8 -11.91
"714" 1952 12 15 -20.17 -19.09 -18 -12.04
"715" 1952 12 16 -20.49 -19.59 -19.09 -12.36
"716" 1952 12 17 -20.49 -20.18 -19.98 -13.14
"717" 1952 12 18 -20.51 -20.68 -20.33 -13.73
"718" 1952 12 19 -20.55 -20.83 -20.46 -14
"719" 1952 12 20 -20.55 -20.98 -20.6 -14.16
"720" 1952 12 21 -20.56 -21.12 -20.78 -14.32
"721" 1952 12 22 -20.59 -21.19 -20.82 -14.47
"722" 1952 12 23 -20.75 -21.35 -20.9 -14.54
"723" 1952 12 24 -20.94 -21.45 -20.98 -14.58
"724" 1952 12 25 -21.03 -22.09 -21.79 -15.26
"725" 1952 12 26 -21.09 -24.21 -23.71 -15.94
"726" 1952 12 27 -21.23 -24.76 -24 -16.26
"727" 1952 12 28 -21.29 -24.84 -24.1 -16.32
"728" 1952 12 29 -21.33 -24.87 -24.14 -16.57
"729" 1952 12 30 -21.33 -25.01 -24.17 -17.38
"730" 1952 12 31 -21.36 -25.36 -24.22 -17.61
"731" 1953 1 1 -25.57 -37.87 -31.11 -27.44
"732" 1953 1 2 -24 -33.1 -27.81 -25.27
"733" 1953 1 3 -21.35 -31.98 -27.6 -23.18
"734" 1953 1 4 -21.65 -31.25 -26.43 -20.47
"735" 1953 1 5 -22.31 -28.38 -24.88 -17.78
"736" 1953 1 6 -23.5 -28.32 -24.91 -17.83
"737" 1953 1 7 -23.79 -28.5 -25.12 -17.9
"738" 1953 1 8 -23.79 -28.76 -25.38 -17.88
"739" 1953 1 9 -23.76 -28.82 -25.48 -17.88
"740" 1953 1 10 -23.61 -28.49 -25.64 -17.93
"741" 1953 1 11 -23.05 -28.14 -25.53 -18.12
"742" 1953 1 12 -23.59 -28.07 -25.63 -18.98
"743" 1953 1 13 -22.96 -28.1 -25.65 -18.96
"744" 1953 1 14 -22.9 -28.21 -25.72 -18.97
"745" 1953 1 15 -22.76 -28.22 -25.68 -18.97
"746" 1953 1 16 -20.87 -28.61 -25.78 -19.31
"747" 1953 1 17 -20.92 -29.59 -26.11 -19.73
"748" 1953 1 18 -21.33 -29.61 -26.14 -19.94
"749" 1953 1 19 -21.85 -29.63 -26.18 -20.11
"750" 1953 1 20 -21.94 -29.8 -26.26 -20.16
"751" 1953 1 21 -21.95 -29.87 -26.31 -20.16
"752" 1953 1 22 -22.03 -29.94 -26.36 -20.2
"753" 1953 1 23 -22.18 -29.96 -26.37 -20.22
"754" 1953 1 24 -22.97 -29.98 -26.41 -20.27
"755" 1953 1 25 -23.88 -29.98 -26.52 -21.03
"756" 1953 1 26 -24.01 -29.99 -26.6 -21.73
"757" 1953 1 27 -23.97 -29.99 -26.6 -22.06
"758" 1953 1 28 -23.94 -29.97 -26.5 -22.06
"759" 1953 1 29 -23.99 -29.86 -25.93 -21.99
"760" 1953 1 30 -24.03 -29.81 -25.96 -21.85
"761" 1953 1 31 -24.02 -29.87 -26.07 -21.86
"762" 1953 2 1 -27.83 -31.2 -24.05 -19.57
"763" 1953 2 2 -29.24 -28.42 -26.94 -15.85
"764" 1953 2 3 -34.02 -28.71 -27.19 -16.33
"765" 1953 2 4 -34.34 -29.05 -27.43 -16.35
"766" 1953 2 5 -33.97 -29.64 -27.95 -16.68
"767" 1953 2 6 -28.87 -29.78 -28.07 -16.89
"768" 1953 2 7 -24.1 -29.57 -26.56 -17.05
"769" 1953 2 8 -24.42 -28.92 -25.07 -17.86
"770" 1953 2 9 -24.58 -28.72 -24.95 -19.48
"771" 1953 2 10 -24.61 -28.72 -25.24 -21.77
"772" 1953 2 11 -24.6 -28.74 -25.28 -21.74
"773" 1953 2 12 -24.46 -28.75 -25.29 -21.6
"774" 1953 2 13 -24.44 -28.76 -25.3 -21.6
"775" 1953 2 14 -24.53 -28.76 -25.32 -21.6
"776" 1953 2 15 -25.11 -28.77 -25.4 -21.69
"777" 1953 2 16 -25.45 -29.29 -25.4 -21.77
"778" 1953 2 17 -25.61 -30.04 -26.09 -22.27
"779" 1953 2 18 -25.63 -29.73 -26.45 -22.42
"780" 1953 2 19 -25.62 -29.43 -26.46 -22.41
"781" 1953 2 20 -25.29 -29.48 -26.52 -22.34
"782" 1953 2 21 -22.16 -29.42 -25.98 -22.34
"783" 1953 2 22 -20.96 -28.77 -24.74 -21.95
"784" 1953 2 23 -20.97 -28.85 -24.97 -21.92
"785" 1953 2 24 -21 -28.89 -25.03 -21.92
"786" 1953 2 25 -21.04 -28.95 -25.14 -21.96
"787" 1953 2 26 -21.11 -28.98 -25.2 -21.98
"788" 1953 2 27 -21.25 -28.99 -25.25 -22
"789" 1953 2 28 -21.34 -28.95 -25.27 -21.92
"790" 1953 3 1 -33.34 -37.74 -30.3 -20.57
"791" 1953 3 2 -29.76 -37.58 -30.07 -17.15
"792" 1953 3 3 -25.91 -37.59 -30.25 -17.26
"793" 1953 3 4 -24.23 -36.26 -29.09 -17.39
"794" 1953 3 5 -24.74 -30.66 -26.92 -18.76
"795" 1953 3 6 -25.25 -30.02 -27.41 -19.62
"796" 1953 3 7 -25.5 -30.49 -27.82 -20.04
"797" 1953 3 8 -25.51 -30.74 -27.96 -20.4
"798" 1953 3 9 -25.57 -30.9 -28.06 -20.62
"799" 1953 3 10 -25.59 -31.1 -28.15 -20.53
"800" 1953 3 11 -25.28 -31.12 -28.15 -20.39
"801" 1953 3 12 -24.46 -30.69 -27.45 -20.44
"802" 1953 3 13 -23.07 -30.67 -27.27 -20.63
"803" 1953 3 14 -21.78 -30.66 -27.3 -20.64
"804" 1953 3 15 -21.74 -30.72 -27.52 -20.62
"805" 1953 3 16 -21.47 -30.71 -27.52 -20.57
"806" 1953 3 17 -21.43 -30.6 -27.43 -20.57
"807" 1953 3 18 -21.47 -30.01 -26.98 -20.65
"808" 1953 3 19 -21.46 -29.95 -26.84 -20.51
"809" 1953 3 20 -21.26 -29.93 -26.84 -20.46
"810" 1953 3 21 -21.12 -29.88 -26.82 -20.46
"811" 1953 3 22 -21.08 -29.73 -26.78 -20.47
"812" 1953 3 23 -20.48 -29.58 -26.74 -20.47
"813" 1953 3 24 -19.88 -27.12 -25.32 -20.45
"814" 1953 3 25 -19.84 -23.56 -23.13 -20.31
"815" 1953 3 26 -19.82 -23.56 -23.09 -20.12
"816" 1953 3 27 -19.98 -23.49 -23.07 -20.07
"817" 1953 3 28 -19.9 -23.28 -22.99 -20.04
"818" 1953 3 29 -19.35 -22.97 -22.74 -20.03
"819" 1953 3 30 -19.1 -22.74 -22.6 -19.84
"820" 1953 3 31 -19.08 -22.6 -22.52 -18.96
"821" 1953 4 1 -16.46 -17.56 -19.63 -15.14
"822" 1953 4 2 -15.57 -17.21 -17.65 -14.83
"823" 1953 4 3 -14.75 -17.04 -16.86 -13.47
"824" 1953 4 4 -14.87 -18.59 -17.06 -12.31
"825" 1953 4 5 -13.59 -20.21 -17.72 -12.12
"826" 1953 4 6 -17.91 -20.23 -17.75 -12.18
"827" 1953 4 7 -18.22 -20.12 -17.69 -12.29
"828" 1953 4 8 -18.19 -20.34 -17.51 -12.1
"829" 1953 4 9 -18.15 -21.74 -18.05 -12.14
"830" 1953 4 10 -17.79 -21.8 -18.1 -12.11
"831" 1953 4 11 -15.18 -21.71 -17.87 -12.1
"832" 1953 4 12 -16.34 -21.63 -17.78 -12.3
"833" 1953 4 13 -16.55 -21.56 -18.03 -12.55
"834" 1953 4 14 -16.7 -21.45 -18.57 -12.78
"835" 1953 4 15 -16.77 -21.47 -18.89 -13.52
"836" 1953 4 16 -16.78 -21.75 -19.26 -13.6
"837" 1953 4 17 -16.56 -21.76 -19.29 -13.78
"838" 1953 4 18 -17.11 -21.78 -19.49 -13.87
"839" 1953 4 19 -17.37 -21.97 -20.54 -13.99
"840" 1953 4 20 -17.65 -22.2 -20.95 -14.04
"841" 1953 4 21 -18.44 -22.13 -20.54 -14.08
"842" 1953 4 22 -18.79 -21.78 -20 -14.22
"843" 1953 4 23 -18.75 -21.57 -19.98 -14.29
"844" 1953 4 24 -18.73 -21.47 -19.94 -14.29
"845" 1953 4 25 -18.73 -21.49 -19.92 -14.21
"846" 1953 4 26 -18.72 -21.49 -19.92 -14.21
"847" 1953 4 27 -18.69 -21.49 -19.91 -14.22
"848" 1953 4 28 -19.01 -21.48 -19.9 -14.23
"849" 1953 4 29 -19.28 -21.46 -19.85 -14.48
"850" 1953 4 30 -19.27 -21.44 -19.84 -14.6
"851" 1953 5 1 -20.63 -18.09 -24.58 -8.25
"852" 1953 5 2 -20.36 -19.42 -19.18 -8.23
"853" 1953 5 3 -20.08 -21.08 -20.03 -8.63
"854" 1953 5 4 -19.96 -23.45 -20.22 -9.61
"855" 1953 5 5 -19.99 -25.38 -22.21 -10.07
"856" 1953 5 6 -21.53 -26.26 -23 -12.71
"857" 1953 5 7 -21.11 -25.92 -23.11 -14.43
"858" 1953 5 8 -20.25 -25.31 -23.88 -14.55
"859" 1953 5 9 -18.44 -24.4 -23.46 -14.95
"860" 1953 5 10 -17.64 -24.11 -23.36 -15.17
"861" 1953 5 11 -14.24 -23.85 -23.24 -15.53
"862" 1953 5 12 -11.3 -23.65 -22.94 -15.68
"863" 1953 5 13 -10.77 -23.21 -22.87 -15.55
"864" 1953 5 14 -10.59 -21.69 -20.92 -15.03
"865" 1953 5 15 -10.6 -20.73 -19.92 -14.71
"866" 1953 5 16 -10.61 -20.71 -19.76 -14.8
"867" 1953 5 17 -10.64 -20.46 -18.97 -14.74
"868" 1953 5 18 -10.62 -20.21 -18.42 -14.73
"869" 1953 5 19 -10.6 -19.99 -18.55 -14.73
"870" 1953 5 20 -10.83 -21.5 -21.15 -14.73
"871" 1953 5 21 -10.81 -21.11 -19.99 -14.57
"872" 1953 5 22 -9.9 -19.6 -18.37 -13.57
"873" 1953 5 23 -10.4 -18.19 -17.78 -13.37
"874" 1953 5 24 -10.44 -20.05 -19.02 -13.1
"875" 1953 5 25 -10.46 -20.52 -19.52 -12.97
"876" 1953 5 26 -10.57 -20.52 -19.51 -13.54
"877" 1953 5 27 -11.12 -20.52 -19.51 -13.83
"878" 1953 5 28 -11.26 -20.48 -19.5 -13.82
"879" 1953 5 29 -11.27 -20.46 -19.48 -13.83
"880" 1953 5 30 -11.39 -20.46 -19.48 -14.83
"881" 1953 5 31 -11.41 -20.46 -19.48 -14.93
"882" 1953 6 1 NA -23.88 -21.95 -20.84
"883" 1953 6 2 -17 -21.6 -21.38 -19.19
"884" 1953 6 3 -17.48 -22.78 -24.1 -18.5
"885" 1953 6 4 -17.96 -22.48 -24.23 -18.27
"886" 1953 6 5 -17.77 -22.42 -24.14 -18.17
"887" 1953 6 6 -16.49 -22.3 -23.91 -18.2
"888" 1953 6 7 -16.26 -22.27 -23.75 -18.2
"889" 1953 6 8 -16.16 -22.25 -23.68 -18.2
"890" 1953 6 9 -12.93 -22.22 -21.65 -18.19
"891" 1953 6 10 -12.09 -22.22 -18.93 -17.56
"892" 1953 6 11 -12.09 -22.22 -19.11 -17.25
"893" 1953 6 12 -12.13 -22.22 -19.11 -17.23
"894" 1953 6 13 -11.97 -22.07 -19.11 -17.22
"895" 1953 6 14 -11.53 -21.11 -19 -17.22
"896" 1953 6 15 -11.49 -20.57 -18.66 -17.22
"897" 1953 6 16 -11.48 -19.33 -18.05 -17.22
"898" 1953 6 17 -11.34 -17.91 -15.71 -16.85
"899" 1953 6 18 -11.25 -17.01 -14.87 -16.46
"900" 1953 6 19 -11.22 -16.98 -14.73 -15.69
"901" 1953 6 20 -11.2 -16.6 -14.3 -13.82
